Src_IP_dec,Src_Port,Dst_IP_dec,Dst_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packet,Total_Bwd_packets,Total_Length_of_Fwd_Packet,Total_Length_of_Bwd_Packet,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_per_s,Flow_Packets_per_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_RST_Flags,Bwd_RST_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_per_s,Bwd_Packets_per_s,Packet_Length_Min,Packet_Length_Max,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWR_Flag_Count,ECE_Flag_Count,Down_per_Up_Ratio,Average_Packet_Size,Fwd_Segment_Size_Avg,Bwd_Segment_Size_Avg,Fwd_Bytes_per_Bulk_Avg,Fwd_Packet_per_Bulk_Avg,Fwd_Bulk_Rate_Avg,Bwd_Bytes_per_Bulk_Avg,Bwd_Packet_per_Bulk_Avg,Bwd_Bulk_Rate_Avg,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,FWD_Init_Win_Bytes,Bwd_Init_Win_Bytes,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,ICMP_Code,ICMP_Type,Total_TCP_Flow_Time,Label,Attempted_Category,Attack_Label
2886729729,58292,3232238130,80,6,2026-09-12 12:04:24,3911102,8,5,20,11595,20,0,2.5,7.071067812,4380,0,2319.0,2208.914892,2969.751236,3.323871379,325925.1667,1000175.846,3479146,1,3911102,558728.8571,1297258.423,3479146,1,425738,106434.5,207222.8914,417218,189,1,1,0,0,1,0,172,112,2.04545931,1.278412069,0,4380,893.4615385,1732.745154,3002405.769,1,2,1,2,12,0,0,0,0.625,893.4615385,2.5,2319.0,0,0,0,0,0,0,0,1,0,891,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3911102,DDoS,-1,DDoS
3232238089,51533,3232238083,53,17,2026-09-12 12:04:30,48428,2,2,70,70,35,35,35.0,0.0,35,35,35.0,0.0,2890.889568,82.5968448,16142.66667,27954.72268,48422,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,41.2984224,41.2984224,35,35,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,35.0,35.0,35.0,0,0,0,0,0,0,0,17,0,17,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,36533,3232238130,80,6,2026-09-12 12:04:30,7934357,8,6,20,11595,20,0,2.5,7.071067812,5840,0,1932.5,2993.93679,1463.88674,1.764478205,610335.1538,1735867.944,6162994,4,7934357,1133479.571,2313101.622,6162994,4,1752222,350444.4,775357.7245,1737408,9,1,1,0,0,1,0,172,132,1.00827326,0.756204945,0,5840,829.6428571,2104.75146,4429978.709,2,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,0,0,0,0,1,0,828,8192,229,1,20,1771363.0,0.0,1771363,1771363,6162994.0,0.0,6162994,6162994,-1,-1,7934357,DDoS,-1,DDoS
2886729729,34406,3232238130,80,6,2026-09-12 12:04:36,10617115,6,5,451,3525,451,0,75.16666667,184.119979,2077,0,705.0,990.6447396,374.4896801,1.036062998,1061711.5,2231639.766,5572697,17,10617115,2123423.0,2913023.378,5573429,427,10578576,2644644.0,3061991.681,5572697,43,1,1,0,0,0,0,200,168,0.565125272,0.470937726,0,2077,361.4545455,719.5061311,517689.0727,1,2,0,2,10,0,0,0,0.833333333,361.4545455,75.16666667,705.0,0,0,0,0,0,0,0,41,0,320,29200,235,1,32,1081.5,109.6015511,1159,1004,5288239.0,402284.3615,5572697,5003781,-1,-1,10617115,DoS GoldenEye,-1,DoS
2886729729,34424,3232238130,80,6,2026-09-12 12:04:36,11059023,11,6,1911,11632,637,0,173.7272727,297.5422965,10136,0,1938.666667,4056.770473,1224.61089,1.537206316,691188.9375,1805180.407,5606962,32,11059023,1105902.3,2228407.608,5608017,217,11020336,2204067.2,2843169.883,5606962,65,3,1,0,0,0,0,360,200,0.99466291,0.542543406,0,10136,796.6470588,2440.105273,5954113.743,1,2,0,4,16,0,0,0,0.545454545,796.6470588,173.7272727,1938.666667,0,0,0,0,0,0,0,112,0,684,29200,237,3,32,206684.5,289617.5025,411475,1894,5303499.5,429160.7832,5606962,5000037,-1,-1,11059023,DoS GoldenEye,-1,DoS
3232238089,50083,3232238083,53,17,2026-09-12 12:04:42,141784,2,2,72,286,36,36,36.0,0.0,143,143,143.0,0.0,2524.967556,28.211928,47261.33333,81815.73225,141734,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,14.105964,14.105964,36,143,89.5,61.7764788,3816.333333,0,0,0,0,0,0,0,0,1.0,89.5,36.0,143.0,0,0,0,0,0,0,0,18,0,71,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238083,62043,3232238081,53,17,2026-09-12 12:04:48,30088,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,3921.829301,66.47168306,30088.0,0.0,30088,30088,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,33.23584153,33.23584153,51,67,59.0,11.3137085,128.0,0,0,0,0,0,0,0,0,1.0,59.0,51.0,67.0,0,0,0,0,0,0,0,25,0,33,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238089,2457,3075458022,443,6,2026-09-12 12:05:00,9337791,9,12,729,5336,412,0,81.0,142.7637909,1460,0,444.6666667,595.0383232,649.5112174,2.248925897,466889.55,1900440.151,8534681,3,9148328,1143541.0,2987885.914,8534834,162,9148077,831643.3636,2556435.425,8534796,3,3,6,0,0,0,0,192,252,0.963825384,1.285100513,0,1460,288.8095238,486.7231882,236899.4619,2,2,0,9,20,0,0,0,1.333333333,288.8095238,81.0,444.6666667,0,0,0,4532,4,1619728,0,34,0,254,8192,33,3,20,613332.0,0.0,613332,613332,8534681.0,0.0,8534681,8534681,-1,-1,9337791,BENIGN,-1,BENIGN
3232238089,2459,3075458022,443,6,2026-09-12 12:05:00,5863225,9,8,348,4583,191,0,38.66666667,70.58859681,1460,0,572.875,677.5361746,841.0047372,2.899428216,366451.5625,1201143.519,4857342,3,5863225,732903.125,1672249.331,4857342,3,5668573,809796.1429,1965528.803,5261984,49,3,3,0,0,0,0,192,172,1.534991408,1.364436807,0,1460,290.0588235,528.080897,278869.4338,2,2,0,6,16,0,0,0,0.888888889,290.0588235,38.66666667,572.875,0,0,0,4532,4,2264867,0,20,0,269,8192,31,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5863225,BENIGN,-1,BENIGN
3232238096,49702,520963842,443,6,2026-09-12 12:05:18,878181,12,12,496,4090,190,0,41.33333333,76.20228264,1398,0,340.8333333,551.6151216,5222.158074,27.32921801,38181.78261,82046.20406,350647,2,848533,77139.36364,108616.4531,350647,212,848450,77131.81818,125069.9573,380356,2,3,5,0,0,0,0,404,392,13.664609,13.664609,0,1398,191.0833333,414.3694966,171702.0797,3,2,0,8,23,0,0,0,1.0,191.0833333,41.33333333,340.8333333,0,0,0,0,0,0,0,20,0,170,29200,118,3,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,878181,BENIGN,-1,BENIGN
2886729729,34470,3232238130,80,6,2026-09-12 12:05:36,112692007,8,4,315,3525,315,0,39.375,111.369318,3525,0,881.25,1762.5,34.07517625,0.106484926,10244727.91,30197945.7,101077144,138,112692007,16098858.14,37549629.85,101077144,251,10577062,3525687.333,3065561.658,5574558,1399,1,1,0,0,1,0,272,136,0.070989951,0.035494975,0,3525,320.0,1013.367474,1026913.636,1,3,1,2,10,0,0,0,0.5,320.0,39.375,881.25,0,0,0,0,0,0,0,26,0,293,29200,235,1,32,3020152.5,2855874.889,5039561,1000744,53325851.0,67530526.18,101077144,5574558,-1,-1,112692007,DoS GoldenEye,-1,DoS
2886729729,34450,3232238130,80,6,2026-09-12 12:05:36,112694079,10,6,456,11632,456,0,45.6,144.1998613,5792,0,1938.666667,2544.918912,107.263843,0.141977291,7512938.6,26204808.49,101996867,10,112694079,12521564.33,33633390.75,101996867,71,10658471,2131694.2,2927739.717,5655993,10,1,1,0,0,1,0,328,200,0.088735807,0.053241484,0,5792,755.5,1751.362974,3067272.267,1,2,1,2,15,0,0,0,0.6,755.5,45.6,1938.666667,0,0,0,0,0,0,0,28,0,727,29200,235,1,32,2520609.5,3563565.74,5040431,788,53826430.0,68123285.31,101996867,5655993,-1,-1,112694079,DoS GoldenEye,-1,DoS
2886729729,34448,3232238130,80,6,2026-09-12 12:05:36,112507068,10,6,317,11632,317,0,31.7,100.2442018,5792,0,1938.666667,2544.918912,106.2066607,0.142213287,7500471.2,26156420.54,101809061,46,112507068,12500785.33,33570898.44,101809061,210,10659338,2131867.6,2927453.669,5653550,46,1,1,0,0,1,0,328,200,0.088883305,0.053329983,0,5792,746.8125,1753.291351,3074030.562,1,2,1,2,15,0,0,0,0.6,746.8125,31.7,1938.666667,0,0,0,0,0,0,0,19,0,727,29200,235,1,32,14029.33333,21299.27892,38623,1581,37488326.67,55704341.47,101809061,5002369,-1,-1,112507068,DoS GoldenEye,-1,DoS
3232238099,123,3463184515,123,17,2026-09-12 12:05:42,28894,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3322.489098,69.21852288,28894.0,0.0,28894,28894,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,34.60926144,34.60926144,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238096,10141,3232238083,53,17,2026-09-12 12:05:54,266,2,2,84,362,42,42,42.0,0.0,181,181,181.0,0.0,1676691.729,15037.59398,88.66666667,151.8431208,264,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,7518.796992,7518.796992,42,181,111.5,80.25168742,6440.333333,0,0,0,0,0,0,0,0,1.0,111.5,42.0,181.0,0,0,0,0,0,0,0,21,0,90,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,58326,3232238130,80,6,2026-09-12 12:06:18,2043952,7,5,20,11595,20,0,2.857142857,7.55928946,4380,0,2319.0,2208.914892,5682.61877,5.870979358,185813.8182,577141.3091,1924969,73,2043952,340658.6667,776995.7128,1924969,516,80145,20036.25,29012.21375,61776,196,1,1,0,0,1,0,152,112,3.424737959,2.446241399,0,4380,967.9166667,1787.941247,3196733.902,1,2,1,2,11,0,0,0,0.714285714,967.9166667,2.857142857,2319.0,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2043952,DDoS,-1,DDoS
2886729729,36571,3232238130,80,6,2026-09-12 12:06:24,6046793,8,6,20,11595,20,0,2.5,7.071067812,4380,0,1932.5,1759.107018,1920.852922,2.315276875,465137.9231,1231795.664,4200851,1,6046793,863827.5714,1622951.845,4200851,1,1842401,368480.2,820731.8643,1836644,18,1,1,0,0,1,0,172,132,1.323015357,0.992261518,0,4380,829.6428571,1473.972216,2172594.093,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,44941860,0,1,0,828,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,6046793,DDoS,-1,DDoS
2886729729,60985,3232238130,80,6,2026-09-12 12:06:24,6201842,8,4,20,11595,20,0,2.5,7.071067812,5840,0,2898.75,3347.368058,1872.830685,1.934909016,563803.8182,1854373.362,6154842,3,6201842,885977.4286,2323394.171,6154842,3,42951,14317.0,21667.91797,39264,190,1,1,0,0,1,0,172,92,1.289939344,0.644969672,0,5840,967.9166667,2255.975357,5089424.811,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,47000.0,0.0,47000,47000,6154842.0,0.0,6154842,6154842,-1,-1,6201842,DDoS,-1,DDoS
2886729729,34520,3232238130,80,6,2026-09-12 12:06:36,111498696,11,4,463,11632,463,0,42.09090909,139.5997525,11632,0,2908.0,5816.0,108.476605,0.134530721,7964192.571,26508045.15,99825174,58,111498696,11149869.6,31233870.3,99825174,198,10637730,3545910.0,3084861.557,5630943,2224,1,1,0,0,1,0,368,136,0.098655862,0.035874859,0,11632,806.3333333,2997.203355,8983227.952,1,3,1,2,13,0,0,0,0.363636364,806.3333333,42.09090909,2908.0,0,0,0,0,0,0,0,30,0,775,29200,235,1,32,346810.6667,565953.4407,999994,2416,36819421.33,54565488.16,99825174,5002147,-1,-1,111498696,DoS GoldenEye,-1,DoS
2886729729,34522,3232238130,80,6,2026-09-12 12:06:36,107665899,11,6,399,11632,399,0,36.27272727,120.3030265,5792,0,1938.666667,2368.571102,111.7438308,0.157895863,6729118.688,23869495.19,95984333,1,107665899,10766589.9,30022219.07,95984333,1,10645104,2129020.8,2922374.539,5637299,122,1,1,0,0,1,0,368,200,0.102167911,0.055727952,0,5792,707.7058824,1624.92322,2640375.471,1,3,1,2,15,0,0,0,0.545454545,707.7058824,36.27272727,1938.666667,0,0,0,0,0,0,0,23,0,684,29200,235,1,32,347398.0,565982.7957,1000607,2765,35541235.0,52346221.93,95984333,5002073,-1,-1,107665899,DoS GoldenEye,-1,DoS
3232238085,62519,3232238083,53,17,2026-09-12 12:06:42,48232,2,2,88,218,44,44,44.0,0.0,109,109,109.0,0.0,6344.335711,82.93249295,16077.33333,27841.56203,48226,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,41.46624648,41.46624648,44,109,76.5,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1.0,76.5,44.0,109.0,0,0,0,0,0,0,0,22,0,54,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238085,54901,3232238083,53,17,2026-09-12 12:06:54,70968,4,2,148,272,37,37,37.0,0.0,136,136,136.0,0.0,5918.160298,84.54514711,14193.6,20676.31111,45530,2,25435,8478.333333,14640.75566,25384,2,3,3.0,0.0,3,3,0,0,0,0,0,0,32,16,56.36343141,28.1817157,37,136,70.0,51.12338017,2613.6,0,0,0,0,0,0,0,0,0.5,70.0,37.0,136.0,148,4,5818,0,0,0,0,24,0,45,0,0,3,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238105,57396,920358325,443,6,2026-09-12 12:07:24,544918,15,11,720,1188,469,0,48.0,123.5313725,1013,0,108.0,303.0310215,3501.444254,47.71360095,21796.72,36049.80936,88062,1,544918,38922.71429,57681.92377,182665,1,456982,45698.2,42495.94147,94078,1,5,3,0,0,4,0,444,372,27.52707747,20.18652348,0,1013,73.38461538,214.9199064,46190.56615,3,2,4,8,21,0,0,0,0.733333333,73.38461538,48.0,108.0,0,0,0,0,0,0,0,27,0,45,65535,65,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,544918,BENIGN,-1,BENIGN
2886729729,34556,3232238130,80,6,2026-09-12 12:07:36,110495958,10,5,319,11632,319,0,31.9,100.8766574,5840,0,2326.4,3185.599598,108.1578025,0.135751572,7892568.429,26346825.88,99153448,35,110495958,12277328.67,32672453.94,99153448,35,11304031,2826007.75,3305493.284,6301439,155,1,1,0,0,1,0,328,168,0.090501048,0.045250524,0,5840,796.7333333,2039.482864,4159490.352,1,2,1,2,14,0,0,0,0.5,796.7333333,31.9,2326.4,0,0,0,0,0,0,0,21,0,775,29200,235,1,32,2520535.5,3563329.566,5040190,881,52727443.5,65656285.21,99153448,6301439,-1,-1,110495958,DoS GoldenEye,-1,DoS
2886729729,34558,3232238130,80,6,2026-09-12 12:07:36,11370469,11,7,894,11632,298,0,81.27272727,139.1956112,5792,0,1661.714286,2124.411582,1101.625623,1.583048157,668851.1176,1811455.708,5915191,14,11370469,1137046.9,2299401.848,5916329,205,11331083,1888513.833,2785956.727,5915191,14,3,1,0,0,0,0,360,232,0.967418318,0.615629839,0,5792,695.8888889,1494.25401,2232795.046,1,2,0,4,17,0,0,0,0.636363636,695.8888889,81.27272727,1661.714286,0,0,0,11632,4,45795275,0,49,0,646,29200,235,3,32,206371.0,289196.774,410864,1878,5459204.5,644862.2926,5915191,5003218,-1,-1,11370469,DoS GoldenEye,-1,DoS
2886729729,34546,3232238130,80,6,2026-09-12 12:07:36,110684686,6,4,568,3525,568,0,94.66666667,231.885029,3525,0,881.25,1762.5,36.97891866,0.090346735,12298298.44,32736901.64,99349144,49,110684686,22136937.2,43258082.68,99349144,447,11297007,3765669.0,3322971.413,6290732,1102,1,1,0,0,1,0,200,136,0.054208041,0.036138694,0,3525,409.3,1109.203122,1230331.567,1,2,1,2,9,0,0,0,0.666666667,409.3,94.66666667,881.25,0,0,0,0,0,0,0,56,0,352,29200,236,1,32,13473.0,21662.67913,38486,782,36881422.33,54102457.02,99349144,5004391,-1,-1,110684686,DoS GoldenEye,-1,DoS
2886729729,34538,3232238130,80,6,2026-09-12 12:07:36,10681062,6,4,729,3525,729,0,121.5,297.6130037,3525,0,881.25,1762.5,398.275003,0.93623649,1186784.667,2347774.369,5637789,47,10681062,2136212.4,2931998.766,5641883,218,10642520,3547506.667,3086965.809,5637789,1886,1,1,0,0,0,0,200,136,0.561741894,0.374494596,0,3525,425.4,1112.924795,1238601.6,1,2,0,2,9,0,0,0,0.666666667,425.4,121.5,881.25,0,0,0,0,0,0,0,72,0,352,29200,238,1,32,1933.0,0.0,1933,1933,5637789.0,0.0,5637789,5637789,-1,-1,10681062,DoS GoldenEye,-1,DoS
3232238092,51773,3232238083,53,17,2026-09-12 12:08:18,119623,2,2,84,170,42,42,42.0,0.0,85,85,85.0,0.0,2123.337485,33.43838559,39874.33333,69061.77319,119620,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,16.7191928,16.7191928,42,85,63.5,24.82606158,616.3333333,0,0,0,0,0,0,0,0,1.0,63.5,42.0,85.0,0,0,0,0,0,0,0,21,0,42,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,61029,3232238130,80,6,2026-09-12 12:08:18,4261564,9,6,20,11595,20,0,2.222222222,6.666666667,7215,0,1932.5,3125.165196,2725.525183,3.519834502,304397.4286,1112086.014,4167901,0,4261564,532695.5,1469012.48,4167901,0,60556,12111.2,19662.97515,45504,3,1,1,0,0,1,0,192,132,2.111900701,1.407933801,0,7215,774.3333333,2108.607247,4446224.524,2,2,1,2,14,0,0,0,0.666666667,774.3333333,2.222222222,1932.5,0,0,0,0,0,0,0,1,0,773,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4261564,DDoS,-1,DDoS
2886729729,36627,3232238130,80,6,2026-09-12 12:08:24,4042894,7,4,20,11595,20,0,2.857142857,7.55928946,11595,0,2898.75,5797.5,2872.942006,2.720823252,404289.4,851226.8261,2175973,1,4042894,673815.6667,1047815.206,2175973,1,1850262,616754.0,1067596.345,1849508,6,1,1,0,0,1,0,152,92,1.731432978,0.989390273,0,11595,1055.909091,3495.426167,12218004.09,1,2,1,2,10,0,0,0,0.571428571,1055.909091,2.857142857,2898.75,0,0,0,0,0,0,0,1,0,1054,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4042894,DDoS,-1,DDoS
2886729729,58379,3232238130,80,6,2026-09-12 12:08:24,12015668,8,6,20,11595,20,0,2.5,7.071067812,5840,0,1932.5,2190.830322,966.6545381,1.165145375,924282.1538,3318135.733,11967682,3,12015668,1716524.0,4520343.639,11967682,3,23800,4760.0,9660.795361,22015,45,1,1,0,0,1,0,172,132,0.665797357,0.499348018,0,5840,829.6428571,1681.80588,2828471.016,1,2,1,2,13,0,0,0,0.75,829.6428571,2.5,1932.5,0,0,0,11595,4,7985537,0,1,0,828,8192,229,1,20,47986.0,0.0,47986,47986,11967682.0,0.0,11967682,11967682,-1,-1,12015668,DDoS,-1,DDoS
3232238094,57903,2009973259,80,6,2026-09-12 12:08:24,16070785,9,8,1817,622,640,0,201.8888889,303.0364848,209,0,77.75,107.3083008,151.7660774,1.057820138,1004424.063,2661244.99,9952505,18,15860168,1982521.0,3643613.888,9952505,18,15860206,2265743.714,3907232.876,10212829,908,3,3,0,0,0,0,192,184,0.560022426,0.497797712,0,640,143.4705882,234.5903658,55032.63971,2,2,0,6,16,0,0,0,0.888888889,143.4705882,201.8888889,77.75,0,0,0,0,0,0,0,106,0,36,8192,144,4,20,895676.0,0.0,895676,895676,9952505.0,0.0,9952505,9952505,-1,-1,16070785,BENIGN,-1,BENIGN
3232238083,61245,3232238081,53,17,2026-09-12 12:08:24,60389,1,1,50,91,50,50,50.0,0.0,91,91,91.0,0.0,2334.862309,33.11861432,60389.0,0.0,60389,60389,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.55930716,16.55930716,50,91,70.5,28.99137803,840.5,0,0,0,0,0,0,0,0,1.0,70.5,50.0,91.0,0,0,0,0,0,0,0,25,0,45,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
2886729729,58380,3232238130,80,6,2026-09-12 12:08:24,12014689,8,4,20,11595,20,0,2.5,7.071067812,8760,0,2898.75,4129.722297,966.7333045,0.998777413,1092244.455,3606659.585,11966710,3,12014689,1716384.143,4519976.917,11966710,3,23691,7897.0,12253.78113,22041,485,1,1,0,0,1,0,172,92,0.665851609,0.332925804,0,8760,967.9166667,2585.4993,6684806.629,1,2,1,2,11,0,0,0,0.5,967.9166667,2.5,2898.75,0,0,0,0,0,0,0,1,0,966,8192,229,1,20,47979.0,0.0,47979,47979,11966710.0,0.0,11966710,11966710,-1,-1,12014689,DDoS,-1,DDoS
2886729729,34614,3232238130,80,6,2026-09-12 12:08:36,109482307,9,5,294,11632,294,0,32.66666667,98.0,5840,0,2326.4,3185.599598,108.930843,0.127874543,8421715.923,27030507.99,98105503,1,109482307,13685288.38,34209275.29,98105503,1,11337239,2834309.75,3316803.403,6331449,147,1,1,0,0,1,0,296,168,0.082205064,0.04566948,0,5840,851.8571429,2104.574719,4429234.747,1,2,1,2,13,0,0,0,0.555555556,851.8571429,32.66666667,2326.4,0,0,0,0,0,0,0,21,0,830,29200,235,1,32,14095.0,22004.44862,39493,762,36480007.33,53373377.58,98105503,5003070,-1,-1,109482307,DoS GoldenEye,-1,DoS
2886729729,34590,3232238130,80,6,2026-09-12 12:08:36,10663743,8,6,501,11632,501,0,62.625,177.1302487,5840,0,1938.666667,2550.37524,1137.780609,1.312859847,820287.9231,1996914.395,5619405,14,10663743,1523391.857,2606072.172,5621501,245,10626558,2125311.6,2917288.318,5619405,14,1,1,0,0,0,0,264,200,0.750205627,0.56265422,0,5840,866.6428571,1856.561404,3446820.247,1,2,0,2,13,0,0,0,0.75,866.6428571,62.625,1938.666667,0,0,0,0,0,0,0,35,0,830,29200,235,1,32,2573.0,562.8569978,2971,2175,5310714.5,436554.2917,5619405,5002024,-1,-1,10663743,DoS GoldenEye,-1,DoS
3232238083,62305,3232238081,53,17,2026-09-12 12:08:42,23690,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,9371.042634,84.42380751,23690.0,0.0,23690,23690,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.21190376,42.21190376,47,175,111.0,90.50966799,8192.0,0,0,0,0,0,0,0,0,1.0,111.0,47.0,175.0,0,0,0,0,0,0,0,23,0,87,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238083,61032,3232238081,53,17,2026-09-12 12:08:42,67029,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,3640.215429,29.83783139,67029.0,0.0,67029,67029,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,14.91891569,14.91891569,58,186,122.0,90.50966799,8192.0,0,0,0,0,0,0,0,0,1.0,122.0,58.0,186.0,0,0,0,0,0,0,0,29,0,93,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238089,56891,3232238083,53,17,2026-09-12 12:08:48,190,2,2,70,134,35,35,35.0,0.0,67,67,67.0,0.0,1073684.211,21052.63158,63.33333333,98.50042301,177,3,190,190.0,0.0,190,190,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,10526.31579,10526.31579,35,67,51.0,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1.0,51.0,35.0,67.0,0,0,0,0,0,0,0,17,0,33,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238092,56882,399214505,80,6,2026-09-12 12:09:00,117202046,37,50,6656,49758,740,0,179.8918919,321.6763197,2913,0,995.16,896.2233085,481.33972,0.74230786,1362814.488,3424220.111,10217108,2,117202046,3255612.389,4720137.32,10240027,37,117178151,2391390.837,4285531.97,10240931,48,9,9,0,0,0,0,1192,1608,0.315694148,0.426613713,0,2913,648.4367816,815.6630731,665306.2489,2,2,0,18,86,0,0,0,1.351351351,648.4367816,179.8918919,995.16,0,0,0,6562,4,14120494,0,76,0,571,29200,1322,9,32,129905.7273,353636.3892,1196159,22866,10195311.82,61147.98828,10217108,10013204,-1,-1,117202046,BENIGN,-1,BENIGN
3232238083,60857,3232238081,53,17,2026-09-12 12:09:00,62181,1,1,55,121,55,55,55.0,0.0,121,121,121.0,0.0,2830.446599,32.1641659,62181.0,0.0,62181,62181,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.08208295,16.08208295,55,121,88.0,46.66904756,2178.0,0,0,0,0,0,0,0,0,1.0,88.0,55.0,121.0,0,0,0,0,0,0,0,27,0,60,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
3232238083,60998,3232238081,53,17,2026-09-12 12:09:06,50063,1,1,51,95,51,51,51.0,0.0,95,95,95.0,0.0,2916.32543,39.94966342,50063.0,0.0,50063,50063,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,19.97483171,19.97483171,51,95,73.0,31.11269837,968.0,0,0,0,0,0,0,0,0,1.0,73.0,51.0,95.0,0,0,0,0,0,0,0,25,0,47,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1,BENIGN
